pkSeqID	proto	saddr	sport	daddr	dport	seq	stddev	N_IN_Conn_P_SrcIP	min	state_number	mean	N_IN_Conn_P_DstIP	drate	srate	max	attack	category	subcategory
1332528	udp	192.168.100.149	8982	192.168.100.5	80	190939	1.780867	100	0	4	2.153336	100	0	0.22822	4.106017	1	DoS	UDP
1334374	udp	192.168.100.149	9484	192.168.100.5	80	192785	1.780102	92	0	4	2.153095	92	0	0.228711	4.099045	1	DoS	UDP
1332297	udp	192.168.100.150	9336	192.168.100.3	80	190708	1.753552	20	0	4	3.059777	20	0	0.473761	4.922568	1	DoS	UDP
3607861	icmp	192.168.100.3	0x0303	192.168.100.148	0x0ac0	13162	0	41	0	5	0	10	0	0	0	1	Reconnaissance	Service_Scan
2243303	tcp	192.168.100.147	50127	192.168.100.3	80	67762	1.405315	27	0	3	1.987395	100	0	0.331666	2.988798	1	DDoS	TCP
1544834	udp	192.168.100.149	57503	192.168.100.5	80	141091	0.084502	67	3.266923	4	3.352884	67	0	0.283621	3.489743	1	DoS	UDP
2517105	tcp	192.168.100.149	41553	192.168.100.3	80	79417	0.140158	36	0	1	0.08092	100	0	0.091241	0.32368	1	DDoS	TCP
3150028	udp	192.168.100.150	10801	192.168.100.3	80	259250	1.901152	32	0	4	2.688635	100	0	0.494415	4.033177	1	DDoS	UDP
398628	tcp	192.168.100.149	33549	192.168.100.5	80	134999	2.02614	100	0	1	1.189115	100	0	0.115322	4.698251	1	DoS	TCP
2658251	udp	192.168.100.148	8363	192.168.100.3	80	29634	0.315854	100	3.477789	4	3.924374	100	0	0.599148	4.155869	1	DDoS	UDP
2348302	tcp	192.168.100.147	16266	192.168.100.3	80	172762	1.441325	61	0	3	2.037777	100	0	0.32232	3.098203	1	DDoS	TCP
1989651	tcp	192.168.100.147	31873	192.168.100.3	80	76257	0.293323	65	2.971373	3	3.372691	100	0	0.294655	3.664259	1	DDoS	TCP
1147253	udp	192.168.100.148	18625	192.168.100.6	80	5664	2.052274	100	0	4	1.674533	100	0	0.191043	4.306067	1	DoS	UDP
429189	tcp	192.168.100.150	41371	192.168.100.3	80	165560	0.021475	37	0.117705	1	0.13918	37	0.035089	0.105268	0.160655	1	DoS	TCP
1604110	udp	192.168.100.147	7915	192.168.100.7	80	200368	0.496618	69	3.625526	4	3.923709	69	0	0.275386	4.783767	1	DoS	UDP
739134	udp	192.168.100.149	22504	192.168.100.5	80	121857	2.10821	82	0	4	2.106487	82	0	0.202427	4.333482	1	DoS	UDP
2788942	udp	192.168.100.150	26834	192.168.100.3	80	160325	1.960927	55	0	4	2.770842	100	0	0.404748	4.254639	1	DDoS	UDP
1799723	tcp	192.168.100.149	36261	192.168.100.3	80	148482	0	47	0	3	0	100	0	0	0	1	DDoS	TCP
548016	tcp	192.168.100.148	54289	192.168.100.6	80	22234	0.021531	100	0	1	0.021336	100	0.01778	0.053348	0.04676	1	DoS	TCP
1042462	udp	192.168.100.150	7005	192.168.100.3	80	163028	1.790112	100	0	4	3.580046	100	0	0.446571	4.489845	1	DoS	UDP
1605725	udp	192.168.100.149	7954	192.168.100.5	80	201983	0.546302	95	3.282347	4	3.794513	95	0	0.274883	4.627729	1	DoS	UDP
2506886	tcp	192.168.100.147	4081	192.168.100.3	80	69198	1.45662	100	0	1	1.19408	100	0	0.113924	3.24482	1	DDoS	TCP
3184709	udp	192.168.100.148	42087	192.168.100.3	80	31781	0.650691	59	2.76994	4	3.689916	100	0	0.723883	4.168134	1	DDoS	UDP
304590	tcp	192.168.100.149	1846	192.168.100.5	80	40960	2.034868	100	0	3	1.174832	100	0	0.135835	4.699326	1	DoS	TCP
1631079	udp	192.168.100.149	18524	192.168.100.5	80	227337	1.705779	51	0	4	2.809	51	0	0.2791	4.608167	1	DoS	UDP
1756089	tcp	192.168.100.147	35362	192.168.100.3	80	104848	2.403632	96	0	1	2.403632	100	0	0.206284	4.807265	1	DDoS	TCP
935031	udp	192.168.100.150	41584	192.168.100.3	80	55597	1.792705	100	0	4	3.58537	100	0	0.446785	4.489956	1	DoS	UDP
3566123	udp	192.168.100.150	23778	192.168.100.3	80	151042	0.630377	92	2.720089	4	3.611577	100	0	0.469703	4.057578	1	DDoS	UDP
1116903	udp	192.168.100.149	47955	192.168.100.5	80	237470	1.780778	22	0	4	3.084288	22	0	0.230922	4.126029	1	DoS	UDP
108718	tcp	192.168.100.149	21231	192.168.100.5	80	107241	0	24	0	3	0	24	0	0.10655	0	1	DoS	TCP
148226	tcp	192.168.100.150	24731	192.168.100.3	80	146749	0.028102	68	0.103549	1	0.131651	68	0.036366	0.109099	0.159753	1	DoS	TCP
2956977	udp	192.168.100.150	28137	192.168.100.3	80	66199	0.942934	89	2.036566	4	3.370062	100	0	0.494783	4.042174	1	DDoS	UDP
3403641	udp	192.168.100.150	30199	192.168.100.3	80	250713	1.927524	63	0	4	2.725912	100	0	0.490697	4.097366	1	DDoS	UDP
2725718	udp	192.168.100.150	10678	192.168.100.3	80	97101	1.186266	59	2.010804	4	3.630394	100	0	0.402066	4.81905	1	DDoS	UDP
291538	tcp	192.168.100.147	56208	192.168.100.7	80	27908	0	100	0	3	0	100	0	0.120055	0	1	DoS	TCP
1672796	tcp	192.168.100.147	13772	192.168.100.3	80	21555	0.006438	9	0	1	0.006438	100	0	0.211462	0.012877	1	DDoS	TCP
2255079	tcp	192.168.100.149	21972	192.168.100.3	80	79538	1.709354	90	0	1	2.416411	100	0	0.354196	3.684243	1	DDoS	TCP
2135172	tcp	192.168.100.147	64838	192.168.100.3	80	221779	0.215217	100	3.029703	1	3.334057	100	0	0.3734	3.488256	1	DDoS	TCP
3075751	udp	192.168.100.148	29830	192.168.100.3	80	184973	0.640307	100	2.749624	4	3.655151	100	0	0.729602	4.10982	1	DDoS	UDP
